"","Run_1","Run_10","Run_100","Run_11","Run_12","Run_13","Run_14","Run_15","Run_16","Run_17","Run_18","Run_19","Run_2","Run_20","Run_21","Run_22","Run_23","Run_24","Run_25","Run_26","Run_27","Run_28","Run_29","Run_3","Run_30","Run_31","Run_32","Run_33","Run_34","Run_35","Run_36","Run_37","Run_38","Run_39","Run_4","Run_40","Run_41","Run_42","Run_43","Run_44","Run_45","Run_46","Run_47","Run_48","Run_49","Run_5","Run_50","Run_51","Run_52","Run_53","Run_54","Run_55","Run_56","Run_57","Run_58","Run_59","Run_6","Run_60","Run_61","Run_62","Run_63","Run_64","Run_65","Run_66","Run_67","Run_68","Run_69","Run_7","Run_70","Run_71","Run_72","Run_73","Run_74","Run_75","Run_76","Run_77","Run_78","Run_79","Run_8","Run_80","Run_81","Run_82","Run_83","Run_84","Run_85","Run_86","Run_87","Run_88","Run_89","Run_9","Run_90","Run_91","Run_92","Run_93","Run_94","Run_95","Run_96","Run_97","Run_98","Run_99","Clade","Cont","mean"
"Solanum_grayi",0.308087683594136,0.308044263017701,0.267062250858661,0.303352663026006,0.24946144960767,0.253856067712819,0.295385125852905,0.264627694154428,0.356937532347539,0.263861336607381,0.319331089563332,0.274844160393142,0.310986413076532,0.309799661352803,0.285247726677963,0.242547214274867,0.251298685636558,0.265689693995231,0.46880261531634,0.306021760985858,0.296526073297039,0.300494062073981,0.289698666863806,0.30327074030056,0.307625050426171,0.317025593363949,0.300714792636917,0.270072504605975,0.288810852440711,0.261808834003981,0.273678983000438,0.311083979460241,0.270657651557567,0.311071286573355,0.268721426150756,0.302304700923413,0.254161599156386,0.253671393722635,0.293817134167351,0.257411666794131,0.357445994565323,0.262026112892041,0.316721009396211,0.271090054068292,0.303777201409443,0.291651880900293,0.28596434691571,0.239641660710018,0.254970198185953,0.268281360681126,0.464963963712632,0.307650885960486,0.296605217423808,0.30058243973567,0.296030647478952,0.241746861373973,0.262348931797287,0.397413633355347,0.268096186043123,0.224132851076281,0.287366645553521,0.294373911390417,0.267884038877551,0.271784686328886,0.27624984324279,0.294487464523701,0.220940480920652,0.273027225198009,0.298562764699841,0.260829792853599,0.306249991769494,0.312519379690493,0.286806957579356,0.189101977366509,0.224647209959696,0.276078365828901,0.278925997446947,0.295360719633102,0.312431912447609,0.240751316261613,0.284234002132712,0.226907388803569,0.41801848230711,0.280195669421634,0.307129359782522,0.276231685528073,0.233321615077632,0.219622782133909,0.266488068502041,0.266195743497467,0.306621489247221,0.288130478967448,0.309003798983634,0.31369546271835,0.299978683650844,0.269743929113987,0.290663376981334,0.258312647148457,0.274422849269312,0.307878704932668,"Androceras_Crinitum","Other",0.287141904170258
"Solanum_sycophanta",0.308087683594136,0.305168357900354,0.267062250858661,0.302867550086746,0.249400476017631,0.253714530118003,0.297436622610587,0.264681396396651,0.356688399618308,0.264574901251463,0.319197878927183,0.273962009007853,0.311253363354582,0.310642880429424,0.285247726677963,0.241182911268717,0.2522283383002,0.265711254036885,0.468056127003179,0.330757119270459,0.294259052995283,0.301356133271572,0.289698666863806,0.301479452744622,0.307625050426171,0.317025593363949,0.299345948444389,0.270072504605975,0.289590483608143,0.258960681575265,0.278556093666308,0.310380385083685,0.269247701664626,0.305808077316501,0.268721426150756,0.302304700923413,0.252105291953468,0.253276414646692,0.293817134167351,0.263711688373071,0.357445994565323,0.26383370648347,0.316721009396211,0.273847705104543,0.303777201409443,0.289595962622296,0.288814166165394,0.242953220752123,0.255519044567811,0.267564488120423,0.464963963712632,0.330124679270693,0.296605217423808,0.302420084276434,0.295786941581728,0.241746861373973,0.262170513779861,0.268525576646181,0.267985804473598,0.226954359052318,0.286457432186683,0.294373911390417,0.267884038877551,0.269191729409125,0.27624984324279,0.295770824979258,0.221828810473973,0.275043263839831,0.298904037670314,0.260263967215728,0.306249991769494,0.312456957441638,0.288927754772252,0.186689604862681,0.226487313245007,0.275854583058784,0.278925997446947,0.294675214662648,0.306290455944478,0.24095730595621,0.284234002132712,0.227709983698098,0.41801848230711,0.280195669421634,0.306084718194245,0.276231685528073,0.232445698382962,0.215862436962515,0.266852365394762,0.266195743497467,0.306881745164397,0.287237741777214,0.305580703876807,0.313483789575888,0.299978683650844,0.271049196662161,0.285807254419732,0.257922789813189,0.278706123458536,0.307230000228723,"Androceras_Crinitum","Other",0.286238126119452
"Solanum_grandiflorum",0.308420578924929,0.305003551129682,0.267062250858661,0.303352663026006,0.247042277157006,0.256196860204335,0.295812699505366,0.264681396396651,0.357240874762776,0.26189470197399,0.323443078340665,0.273962009007853,0.315018541346305,0.309720180867684,0.285247726677963,0.241351384943094,0.264155392609255,0.265591846875535,0.46880261531634,0.304323173923321,0.287512314817971,0.301356133271572,0.289698666863806,0.304898629595399,0.307318728081929,0.316757969569304,0.301063190541098,0.270383794763663,0.289590483608143,0.25888830216582,0.273678983000438,0.306097493174446,0.269247701664626,0.305615543812383,0.268721426150756,0.302304700923413,0.252784799511975,0.248939081190361,0.293817134167351,0.263711688373071,0.357767801112641,0.262459075191596,0.315515926449054,0.273847705104543,0.303777201409443,0.291692559834988,0.288814166165394,0.242649501117359,0.255012040572154,0.268281360681126,0.464963963712632,0.313774724030869,0.296605217423808,0.30058243973567,0.295786941581728,0.241746861373973,0.263402647901444,0.397413633355347,0.268096186043123,0.226927096207862,0.28658096865936,0.294547140544575,0.267884038877551,0.269191729409125,0.276059511143635,0.300412849894188,0.221780792261792,0.27296519909595,0.299452840174392,0.260263967215728,0.306249991769494,0.313030210768095,0.289097533267024,0.186689604862681,0.22432343128597,0.275860473375371,0.278324290246558,0.294675214662648,0.302227197554486,0.240671545632632,0.284234002132712,0.22334758510017,0.41801848230711,0.280195669421634,0.306084718194245,0.276231685528073,0.232362176876454,0.216737227358106,0.266488068502041,0.266195743497467,0.326303910002391,0.28649047491423,0.308247718333789,0.312596015473303,0.300518899675295,0.273520984384284,0.292057547455588,0.257922789813189,0.274435996390588,0.302641318026563,"Androceras_Crinitum","Other",0.287247471621882
"Solanum_novomexicanum",0.308994909101152,0.305168357900354,0.267859702767944,0.303352663026006,0.250266630678037,0.257680313527038,0.295399498787658,0.265751402170777,0.356780591323567,0.262748488845691,0.315485692782776,0.274844160393142,0.311253363354582,0.309720180867684,0.285247726677963,0.240516941033343,0.258037540092628,0.265703251403684,0.468907113962882,0.306021760985858,0.29077025851033,0.301356133271572,0.289698666863806,0.302289952455036,0.307028016562879,0.317025593363949,0.315783071948791,0.270072504605975,0.289590483608143,0.258960681575265,0.273678983000438,0.311563892023338,0.269247701664626,0.305808077316501,0.266019534412593,0.302304700923413,0.252105291953468,0.25378242411194,0.293817134167351,0.264489239802625,0.357445994565323,0.2627997616173,0.31315947455835,0.27256443627364,0.304706972829799,0.291830498779279,0.28596434691571,0.243103899232887,0.259242211455102,0.269585579683262,0.464963963712632,0.30298304836718,0.296605217423808,0.30058243973567,0.295481472332519,0.241746861373973,0.259423002303497,0.26779788112976,0.268096186043123,0.224509241291119,0.286457432186683,0.294373911390417,0.268020615478908,0.269191729409125,0.276319621849087,0.295996579976742,0.221780792261792,0.27296519909595,0.295277348114033,0.260263967215728,0.306161555899351,0.313030210768095,0.287851444662442,0.186993082842355,0.224647209959696,0.275860473375371,0.278925997446947,0.294480102174803,0.306290455944478,0.239276964908024,0.284234002132712,0.22334758510017,0.426623180270932,0.278568036954871,0.305616097723377,0.276231685528073,0.23184419751649,0.217355987847891,0.265185793822622,0.266195743497467,0.303099223305288,0.287237741777214,0.309096774421046,0.313271323247461,0.314318960650522,0.26812870842371,0.292057547455588,0.256620790398084,0.274435996390588,0.307878704932668,"Androceras_Crinitum","Other",0.285832378978055
"Solanum_heterodoxum",0.308420578924929,0.305168357900354,0.267062250858661,0.303352663026006,0.248632732895632,0.256270570501677,0.295050611455317,0.264681396396651,0.356744731337193,0.263861336607381,0.317895755140241,0.277308174475677,0.311253363354582,0.309799661352803,0.284298476207883,0.24068918180551,0.2522283383002,0.26683803508736,0.46880261531634,0.306021760985858,0.295944027045825,0.302217930747151,0.291298584035272,0.301479452744622,0.307625050426171,0.316427926059397,0.300369822607698,0.270072504605975,0.287466597369349,0.256139844875909,0.278556093666308,0.310380385083685,0.270601824233891,0.305808077316501,0.267815737582937,0.300331524267746,0.252105291953468,0.253602293580946,0.293081567918271,0.263711688373071,0.357985081277355,0.259114538352573,0.320658055464938,0.28585798351002,0.303777201409443,0.292190571633552,0.28596434691571,0.241872208042315,0.255519044567811,0.269798131209238,0.464963963712632,0.305543245021991,0.296605217423808,0.30058243973567,0.295786941581728,0.241898774590581,0.262666326724033,0.268525576646181,0.268096186043123,0.234176885449822,0.286844613410275,0.294373911390417,0.267884038877551,0.286939196324737,0.27624984324279,0.297092489502985,0.221828810473973,0.275756479266259,0.298904037670314,0.260263967215728,0.306339924095493,0.312456957441638,0.285011571774261,0.188820985677384,0.22432343128597,0.275908208708856,0.278925997446947,0.294675214662648,0.306290455944478,0.240751316261613,0.284234002132712,0.22334758510017,0.41801848230711,0.278881911739004,0.307303623458636,0.276231685528073,0.232265192765479,0.210601350325728,0.266488068502041,0.266195743497467,0.307090913405552,0.292467173730418,0.308953719504419,0.312204643444071,0.300244071659396,0.269646669613838,0.292057547455588,0.258087978527691,0.278706123458536,0.307230000228723,"Androceras_Crinitum","Other",0.286108974727959
"Solanum_fructu-tecto",0.308420578924929,0.305003551129682,0.267062250858661,0.303352663026006,0.249577937922449,0.257000181502042,0.295399498787658,0.265751402170777,0.355929117562532,0.263861336607381,0.317256638196018,0.283980891410459,0.311012250720231,0.309799661352803,0.285247726677963,0.241351384943094,0.251534281034099,0.264246196966923,0.46880261531634,0.306021760985858,0.295944027045825,0.301356133271572,0.286106478199275,0.301479452744622,0.307625050426171,0.317025593363949,0.299204701464759,0.270072504605975,0.289590483608143,0.262865591245983,0.273678983000438,0.306097493174446,0.268798798158036,0.305615543812383,0.265367752773506,0.302304700923413,0.260422308142732,0.25378242411194,0.293817134167351,0.264489239802625,0.35644903301265,0.263741928923257,0.316688317233449,0.273811113908231,0.303777201409443,0.289900129597143,0.285090207218862,0.242649501117359,0.255012040572154,0.269064942718315,0.464963963712632,0.30298304836718,0.296605217423808,0.30058243973567,0.295786941581728,0.238873809040784,0.262453004811556,0.268878224162022,0.268096186043123,0.223251417846813,0.285510469017481,0.299286229363841,0.268101328131087,0.269191729409125,0.272352035759246,0.2990767962181,0.221828810473973,0.27296519909595,0.29971899050216,0.258556867605715,0.306249991769494,0.312456957441638,0.287851444662442,0.186993082842355,0.22432343128597,0.275908208708856,0.27932792766382,0.292585652572078,0.302227197554486,0.240751316261613,0.284234002132712,0.229328232209881,0.417736195252881,0.280195669421634,0.306813760260341,0.272193181799364,0.232552637670325,0.217175528781049,0.266488068502041,0.263983866254522,0.306621489247221,0.286595408538283,0.308953719504419,0.312828811023269,0.2990801349495,0.269743929113987,0.291709711960034,0.258087978527691,0.274435996390588,0.300765550642386,"Androceras_Crinitum","Other",0.285497025270968
"Solanum_citrullifolium",0.308420578924929,0.305168357900354,0.267062250858661,0.303352663026006,0.248632732895632,0.256270570501677,0.295050611455317,0.264681396396651,0.356688399618308,0.263463576526463,0.317895755140241,0.277308174475677,0.311253363354582,0.309799661352803,0.285247726677963,0.241351384943094,0.2522283383002,0.26683803508736,0.46880261531634,0.306021760985858,0.295737974786224,0.302217930747151,0.289698666863806,0.301071012020718,0.307625050426171,0.318773071313155,0.302471805178064,0.270072504605975,0.289590483608143,0.260122081260443,0.278556093666308,0.310380385083685,0.270058466962645,0.305808077316501,0.268721426150756,0.300773018807784,0.252105291953468,0.253545924414445,0.293782892703571,0.268522412658024,0.357445994565323,0.261454169821493,0.316333792610501,0.28585798351002,0.303777201409443,0.292190571633552,0.28596434691571,0.24297073587773,0.254970198185953,0.269798131209238,0.464963963712632,0.306655071313501,0.296605217423808,0.30058243973567,0.295218535336591,0.241746861373973,0.264299402176241,0.268878224162022,0.268096186043123,0.234176885449822,0.286587014066335,0.295565392871127,0.267884038877551,0.286939196324737,0.27624984324279,0.296848941711763,0.223037709446524,0.275043263839831,0.298904037670314,0.261472672848608,0.305154914040759,0.313712275931472,0.287851444662442,0.188820985677384,0.224176709641336,0.275908208708856,0.278925997446947,0.294675214662648,0.306290455944478,0.240751316261613,0.285470587700933,0.222689789210927,0.416943173361471,0.280195669421634,0.307303623458636,0.275659676566831,0.232955676949885,0.217175528781049,0.266488068502041,0.266195743497467,0.307090913405552,0.287106344230678,0.308953719504419,0.313285592846194,0.300244071659396,0.268966574289346,0.292057547455588,0.264569552921559,0.278094278951831,0.307230000228723,"Androceras_Crinitum","Other",0.286406342035532
"Solanum_davisense",0.308420578924929,0.305168357900354,0.264726481721325,0.304114707950227,0.247837581799629,0.256270570501677,0.295050611455317,0.264681396396651,0.356688399618308,0.263896798798397,0.317895755140241,0.277308174475677,0.311253363354582,0.309799661352803,0.285247726677963,0.240595857729343,0.2522283383002,0.26683803508736,0.46880261531634,0.306021760985858,0.295737974786224,0.302217930747151,0.289698666863806,0.301071012020718,0.307625050426171,0.318773071313155,0.302619944165204,0.271148122990906,0.289590483608143,0.259664314590855,0.278556093666308,0.310380385083685,0.270058466962645,0.305808077316501,0.268377804861203,0.302304700923413,0.252105291953468,0.253545924414445,0.293782892703571,0.263711688373071,0.357445994565323,0.2627997616173,0.316333792610501,0.28585798351002,0.303777201409443,0.293773521878179,0.28596434691571,0.24297073587773,0.254970198185953,0.269798131209238,0.464963963712632,0.306655071313501,0.296605217423808,0.30058243973567,0.295218535336591,0.241746861373973,0.26438180691619,0.268878224162022,0.268096186043123,0.234176885449822,0.285643544915503,0.295565392871127,0.265313534066554,0.289175392416664,0.275990057240841,0.296136493174067,0.223037709446524,0.275043263839831,0.298904037670314,0.261472672848608,0.305154914040759,0.313712275931472,0.287851444662442,0.188820985677384,0.224176709641336,0.275908208708856,0.278925997446947,0.294675214662648,0.306290455944478,0.240751316261613,0.285470587700933,0.222919357500867,0.416943173361471,0.280195669421634,0.307303623458636,0.276231685528073,0.232955676949885,0.217175528781049,0.266918761678471,0.266195743497467,0.307090913405552,0.287106344230678,0.308953719504419,0.313285592846194,0.300244071659396,0.269646669613838,0.292057547455588,0.259466474714403,0.278094278951831,0.307230000228723,"Androceras_Crinitum","Other",0.286326565724616
"Solanum_tribulosum",0.308420578924929,0.305168357900354,0.267001702481736,0.303352663026006,0.248632732895632,0.256196860204335,0.295385125852905,0.265751402170777,0.356688399618308,0.263861336607381,0.315607534913578,0.277308174475677,0.306851519382066,0.309799661352803,0.285247726677963,0.241351384943094,0.252814838466761,0.26458185847392,0.46880261531634,0.306021760985858,0.295944027045825,0.301356133271572,0.289698666863806,0.301479452744622,0.303778445694474,0.321425674642683,0.300484633259038,0.269058789288897,0.289590483608143,0.259538861197122,0.278556093666308,0.310380385083685,0.270566690633613,0.305808077316501,0.268721426150756,0.302304700923413,0.253583546484805,0.253545924414445,0.293817134167351,0.264489239802625,0.357445994565323,0.2627997616173,0.31538948817393,0.277376389169823,0.307341690457195,0.292190571633552,0.28596434691571,0.242649501117359,0.255110123930072,0.269798131209238,0.464963963712632,0.306655071313501,0.29314867342552,0.299234997015107,0.295786941581728,0.241746861373973,0.262453004811556,0.268537737937456,0.268096186043123,0.231319630806019,0.286457432186683,0.294373911390417,0.266648262710563,0.269413510984262,0.275131248856688,0.294115632906448,0.220924460813103,0.275782471332161,0.298904037670314,0.260263967215728,0.306249991769494,0.312456957441638,0.287851444662442,0.186643028540296,0.22432343128597,0.274500891296638,0.278925997446947,0.294675214662648,0.306290455944478,0.240751316261613,0.284234002132712,0.22334758510017,0.41801848230711,0.280678204706879,0.307303623458636,0.276231685528073,0.232246482134435,0.217175528781049,0.26474280508613,0.266195743497467,0.307864109637406,0.287484719897144,0.309096774421046,0.313601931607334,0.300244071659396,0.269646669613838,0.292057547455588,0.255432809958636,0.278706123458536,0.307230000228723,"Androceras_Crinitum","Other",0.285772062537891
"Solanum_knoblochii",0.308420578924929,0.307668247804449,0.266209870012616,0.304114707950227,0.249577937922449,0.255907865260812,0.295385125852905,0.264681396396651,0.356744731337193,0.263861336607381,0.323443078340665,0.274844160393142,0.306851519382066,0.309799661352803,0.288255202018771,0.240613137598681,0.249143079539213,0.265591846875535,0.46880261531634,0.330757119270459,0.295944027045825,0.30202353861536,0.291914286676375,0.301515276456033,0.307598569926373,0.321425674642683,0.300720656412752,0.271261051114019,0.289590483608143,0.258960681575265,0.273678983000438,0.309185478293682,0.2681862342167,0.305808077316501,0.269098372358449,0.302304700923413,0.256334637830485,0.254530643454846,0.293817134167351,0.264122229121234,0.357985081277355,0.2627997616173,0.315515926449054,0.275253652229613,0.303777201409443,0.292190571633552,0.288833331204365,0.239398564579259,0.251430555061145,0.267948392095861,0.464963963712632,0.330124679270693,0.296605217423808,0.30058243973567,0.295786941581728,0.241898774590581,0.262170513779861,0.395868603863393,0.268096186043123,0.226927096207862,0.290052638486992,0.293580155471797,0.269027811724727,0.270424325520512,0.27624984324279,0.296136493174067,0.225567130078415,0.27296519909595,0.298904037670314,0.260263967215728,0.306249991769494,0.313030210768095,0.287851444662442,0.186689604862681,0.22432343128597,0.275860473375371,0.278239803637844,0.294675214662648,0.306290455944478,0.240751316261613,0.284234002132712,0.22334758510017,0.41801848230711,0.280195669421634,0.306084718194245,0.276231685528073,0.234962640743245,0.217034658760279,0.266488068502041,0.265114678148651,0.306302487186303,0.290302764093677,0.309096774421046,0.313601931607334,0.299779483949585,0.272257481946688,0.291819288215358,0.257922789813189,0.274435996390588,0.307230000228723,"Androceras_Crinitum","Other",0.287684461442821
"Solanum_altissimum",0.308420578924929,0.305003551129682,0.268144182748148,0.303352663026006,0.248647300186565,0.260213851618875,0.295399498787658,0.264681396396651,0.356744731337193,0.265821241449168,0.307803199765293,0.272447909462524,0.308326459211677,0.309799661352803,0.285247726677963,0.241182911268717,0.247046332682615,0.265509565479473,0.46880261531634,0.306021760985858,0.295944027045825,0.300736580473876,0.291914286676375,0.301071012020718,0.307598569926373,0.320249324207621,0.302471805178064,0.270072504605975,0.289590483608143,0.260122081260443,0.27695560863828,0.311282772057207,0.269247701664626,0.305615543812383,0.268212592258776,0.301722603500456,0.252349567184865,0.256107421116654,0.293817134167351,0.263711688373071,0.357985081277355,0.263263801876219,0.318129939863262,0.273811113908231,0.303777201409443,0.289633485404857,0.28596434691571,0.243592574360358,0.254970198185953,0.270091041903992,0.464963963712632,0.306655071313501,0.296605217423808,0.30058243973567,0.295290659541157,0.241746861373973,0.264299402176241,0.268816552628711,0.268096186043123,0.226766281849416,0.286457432186683,0.294202034677986,0.267884038877551,0.266829837481056,0.27624984324279,0.296158206227692,0.229291172407359,0.275043263839831,0.298904037670314,0.259730400387384,0.30557981372563,0.313030210768095,0.283925397288844,0.186689604862681,0.22432343128597,0.275908208708856,0.278925997446947,0.296845963383374,0.306290455944478,0.240751316261613,0.284234002132712,0.227709983698098,0.41801848230711,0.280195669421634,0.306084718194245,0.276231685528073,0.232445698382962,0.219544751711467,0.266209641442655,0.267404942471593,0.326303910002391,0.290302764093677,0.309096774421046,0.315409474673362,0.300244071659396,0.269800207421915,0.291950181112011,0.264569552921559,0.276346414289546,0.306933315360655,"Androceras_Crinitum","Other",0.286145087744101
"Solanum_angustifolium",0.30907379976172,0.304927421192721,0.263375910841009,0.302634887308504,0.248632732895632,0.255362033747468,0.295385125852905,0.264681396396651,0.356688399618308,0.263317568008492,0.321129533864818,0.276025833894711,0.311253363354582,0.312447561225443,0.285247726677963,0.240613137598681,0.257540426172182,0.265703251403684,0.46880261531634,0.307516602857546,0.296965059992547,0.305470022808224,0.289698666863806,0.301479452744622,0.308762349852095,0.316234057779088,0.298799398132696,0.270072504605975,0.289493167226172,0.259538861197122,0.282882534592429,0.309774117300978,0.268791769207915,0.305323340555916,0.268721426150756,0.29941314105268,0.25166912853665,0.254530643454846,0.292988802736878,0.268617594165679,0.357445994565323,0.2627997616173,0.315515926449054,0.276362068580689,0.303777201409443,0.292190571633552,0.28596434691571,0.243757148013001,0.256963669829582,0.266722641375024,0.464963963712632,0.306655071313501,0.297019672175852,0.30446399918544,0.295786941581728,0.241464796820231,0.261485296397298,0.268525576646181,0.268096186043123,0.226927096207862,0.285907333877787,0.294373911390417,0.267957024247791,0.265037054186941,0.27624984324279,0.296158206227692,0.221828810473973,0.275043263839831,0.299014712218557,0.25986257645404,0.304878573933974,0.30811230492222,0.287851444662442,0.186709911862325,0.22432343128597,0.273780839718497,0.278925997446947,0.294235439141042,0.306155287510686,0.240751316261613,0.285559742574918,0.22334758510017,0.419072090394125,0.280195669421634,0.306084718194245,0.276231685528073,0.233289063753933,0.21617810352939,0.265253071514011,0.266195743497467,0.306621489247221,0.287584110194139,0.310718945306504,0.313640878133115,0.299978683650844,0.269787260764513,0.292657079694626,0.257309387592136,0.277649702996682,0.307230000228723,"Androceras_Crinitum","Other",0.28588215591641
